BirthCity,BirthCountry,BirthDate,BirthState,College,DepthChartOrder,DepthChartPosition,DraftKingsName,DraftKingsPlayerID,Experience,FanDuelName,FanDuelPlayerID,FantasyAlarmPlayerID,FantasyDraftName,FantasyDraftPlayerID,FirstName,GlobalTeamID,Height,HighSchool,InjuryBodyPart,InjuryNotes,InjuryStartDate,InjuryStatus,Jersey,LastName,PhotoUrl,PlayerID,Position,PositionCategory,RotoWirePlayerID,RotoworldPlayerID,Salary,SportRadarPlayerID,SportsDataID,SportsDirectPlayerID,StatsPlayerID,Status,Team,TeamID,UsaTodayHeadshotNoBackgroundUrl,UsaTodayHeadshotUrl,UsaTodayPlayerID,Weight,XmlTeamPlayerID,YahooName,YahooPlayerID
Baton Rouge,,1991-12-09T00:00:00,Louisiana,Saint Joseph&#x27;s,2.0,SG,Langston Galloway,551321.0,4,Langston Galloway,17230.0,200477,Langston Galloway,551321.0,Langston,20000014,74,,Scrambled,Scrambled,,Scrambled,9,Galloway,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000912.png,20000912,SG,G,3702.0,2423.0,7000000.0,138f5c1f-b8e6-4e7c-b8ef-ecb7faa7b936,,747866.0,551321.0,Active,DET,14,http://cdn.usatsimg.com/api/download/?imageID=10772218,http://cdn.usatsimg.com/api/download/?imageID=11507117,193936.0,200.0,3799.0,Langston Galloway,5388
Grand Forks,,1992-05-07T00:00:00,North Dakota,Fresno State,1.0,SF,Tyler Johnson,571786.0,4,Tyler Johnson,18600.0,200036,Tyler Johnson,571786.0,Tyler,20000004,76,,Scrambled,Scrambled,2019-01-27T00:00:00,Scrambled,8,Johnson,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000916.png,20000916,SG,G,3685.0,2408.0,19245370.0,895fa449-c569-44d1-ac1b-de05db7d2589,,748967.0,571786.0,Active,MIA,4,http://cdn.usatsimg.com/api/download/?imageID=11931906,http://cdn.usatsimg.com/api/download/?imageID=11931832,193777.0,190.0,2558.0,Tyler Johnson,5376
Cheverly,,1989-01-09T00:00:00,Maryland,Kansas State,2.0,PF,Michael Beasley,405345.0,10,Michael Beasley,9587.0,200019,Michael Beasley,405345.0,Michael,20000027,81,,Scrambled,Scrambled,,Scrambled,11,Beasley,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000928.png,20000928,SF,F,2935.0,1473.0,3500000.0,ae9050a8-f83f-4a66-9741-308c47730103,,739316.0,405345.0,Active,LAL,27,http://cdn.usatsimg.com/api/download/?imageID=10480040,http://cdn.usatsimg.com/api/download/?imageID=11419096,193729.0,235.0,1941.0,Michael Beasley,4388
Charlotte,,1990-08-23T00:00:00,North Carolina,Duke,2.0,SG,Seth Curry,463135.0,4,Seth Curry,15583.0,200471,Seth Curry,463135.0,Seth,20000019,74,,Scrambled,Scrambled,,Scrambled,31,Curry,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20000933.png,20000933,SG,G,3498.0,2242.0,2795000.0,047d0b63-4142-46e9-8f04-a61622ae2375,,740583.0,463135.0,Active,POR,19,http://cdn.usatsimg.com/api/download/?imageID=10772557,http://cdn.usatsimg.com/api/download/?imageID=11502440,193195.0,185.0,3345.0,Seth Curry,5245
Lockport,,1993-10-15T00:00:00,Illinois,Bowling Green,2.0,C,Richaun Holmes,695069.0,3,Richaun Holmes,23447.0,200618,Richaun Holmes,695069.0,Richaun,20000029,82,,Scrambled,Scrambled,,Scrambled,21,Holmes,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001389.png,20001389,PF,F,3755.0,2498.0,1600520.0,e96ef8d2-192f-47a3-a6ad-876603de1907,,752324.0,695069.0,Active,PHO,29,http://cdn.usatsimg.com/api/download/?imageID=10773049,http://cdn.usatsimg.com/api/download/?imageID=11489144,193672.0,235.0,,Richaun Holmes,5497
Chicago,,1995-12-15T00:00:00,Illinois,Duke,2.0,C,Jahlil Okafor,842301.0,3,Jahlil Okafor,58083.0,200615,Jahlil Okafor,842301.0,Jahlil,20000023,83,,Scrambled,Scrambled,,Scrambled,8,Okafor,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001391.png,20001391,C,C,3742.0,2460.0,1567707.0,a47ac0db-084a-4620-95e8-812c6168cf8d,,761304.0,842301.0,Active,NO,23,http://cdn.usatsimg.com/api/download/?imageID=10773564,http://cdn.usatsimg.com/api/download/?imageID=11576017,193585.0,275.0,,Jahlil Okafor,5434
New Orleans,,1995-12-09T00:00:00,Louisiana,Kansas,2.0,SF,Kelly Oubre Jr.,843271.0,3,Kelly Oubre,58153.0,200603,Kelly Oubre Jr.,843271.0,Kelly,20000029,79,,Scrambled,Scrambled,,Scrambled,3,Oubre Jr.,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001393.png,20001393,SF,F,3721.0,2470.0,3208630.0,7dfa0971-96be-4705-9811-f9f54758145f,,761313.0,843271.0,Active,PHO,29,http://cdn.usatsimg.com/api/download/?imageID=10773176,http://cdn.usatsimg.com/api/download/?imageID=11452211,193681.0,205.0,,Kelly Oubre Jr.,5475
Lisle,,1993-04-04T00:00:00,Illinois,Wisconsin,3.0,PF,Frank Kaminsky,606731.0,3,Frank Kaminsky,16448.0,200605,Frank Kaminsky,606731.0,Frank,20000002,84,,Scrambled,Scrambled,,Scrambled,44,Kaminsky,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001396.png,20001396,PF,F,3713.0,2468.0,3627842.0,c9b1c381-e0ac-4618-9887-ce3e8993b265,,749450.0,606731.0,Active,CHA,2,http://cdn.usatsimg.com/api/download/?imageID=10773327,http://cdn.usatsimg.com/api/download/?imageID=11452291,193828.0,242.0,,Frank Kaminsky,5469
Edmond,,1993-09-15T00:00:00,Oklahoma,Tennessee,1.0,SG,Josh Richardson,604288.0,3,Josh Richardson,16233.0,200609,Josh Richardson,604288.0,Josh,20000004,78,,Scrambled,Scrambled,,Scrambled,0,Richardson,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001400.png,20001400,SF,F,3770.0,2522.0,9367200.0,ef11cca9-6605-44e8-943e-193c7b821465,,751008.0,604288.0,Active,MIA,4,http://cdn.usatsimg.com/api/download/?imageID=10772782,http://cdn.usatsimg.com/api/download/?imageID=11459640,193787.0,200.0,,Josh Richardson,5500
Houston,,1996-03-26T00:00:00,Texas,Duke,2.0,PG,Justise Winslow,842298.0,3,Justise Winslow,58084.0,200608,Justise Winslow,842298.0,Justise,20000004,79,,Scrambled,Scrambled,,Scrambled,20,Winslow,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001401.png,20001401,SF,F,3719.0,2463.0,3448926.0,0e6ddc9f-4a7b-4d48-8033-998103edfb32,,761300.0,842298.0,Active,MIA,4,http://cdn.usatsimg.com/api/download/?imageID=10772344,http://cdn.usatsimg.com/api/download/?imageID=11459633,193794.0,225.0,,Justise Winslow,5470
Dubrovnik,,1995-02-25T00:00:00,Croatia,,2.0,SF,Mario Hezonja,840595.0,3,Mario Hezonja,63123.0,200610,Mario Hezonja,840595.0,Mario,20000006,80,,Scrambled,Scrambled,,Scrambled,8,Hezonja,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001403.png,20001403,SG,G,3578.0,2464.0,6500000.0,4ffb4f4f-f824-4e2f-9f6b-6a05cf2f29ff,,766540.0,840595.0,Active,NY,6,http://cdn.usatsimg.com/api/download/?imageID=10772424,http://cdn.usatsimg.com/api/download/?imageID=11576115,194061.0,225.0,,Mario Hezonja,5465
Silver Spring,,1992-10-09T00:00:00,Maryland,Notre Dame,3.0,PG,Jerian Grant,552319.0,3,Jerian Grant,15996.0,200613,Jerian Grant,552319.0,Jerian,20000005,76,,Scrambled,Scrambled,,Scrambled,22,Grant,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001404.png,20001404,PG,G,3649.0,2471.0,2639314.0,b7bffcc9-dad4-4363-b2db-41d2c25475b5,,747635.0,552319.0,Active,ORL,5,http://cdn.usatsimg.com/api/download/?imageID=10772784,http://cdn.usatsimg.com/api/download/?imageID=11507262,193870.0,205.0,,Jerian Grant,5479
Madrid,,1994-05-27T00:00:00,Spain,,3.0,C,Guillermo Hernangómez,840567.0,2,Guillermo Hernangomez,63127.0,200614,Guillermo Hernangómez,840567.0,Guillermo,20000002,83,,Scrambled,Scrambled,,Scrambled,41,Hernangomez,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001405.png,20001405,C,C,3754.0,2499.0,1544951.0,5e365d31-3524-45d1-8327-50e7ff7e1dab,,766543.0,840567.0,Active,CHA,2,http://cdn.usatsimg.com/api/download/?imageID=10474923,http://cdn.usatsimg.com/api/download/?imageID=11452240,193827.0,240.0,,Willy Hernangomez,5495
Liepaja,,1995-08-02T00:00:00,Latvia,,3.0,C,Kristaps Porzingis,877869.0,3,Kristaps Porzingis,63122.0,200612,Kristaps Porzingis,877869.0,Kristaps,20000006,87,,Scrambled,Scrambled,2018-06-20T00:00:00,Scrambled,6,Porzingis,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001406.png,20001406,PF,F,3669.0,2382.0,5697054.0,3c5901ef-af1d-441d-aeed-8e0a93cead49,,766539.0,877869.0,Active,NY,6,http://cdn.usatsimg.com/api/download/?imageID=10772889,http://cdn.usatsimg.com/api/download/?imageID=11576108,194071.0,240.0,,Kristaps Porzingis,5464
Chester,,1995-01-03T00:00:00,Pennsylvania,Arizona,2.0,SF,Rondae Hollis-Jefferson,750654.0,3,Rondae Hollis-Jefferson,42148.0,200621,Rondae Hollis-Jefferson,750654.0,Rondae,20000008,79,,Scrambled,Scrambled,,Scrambled,24,Hollis-Jefferson,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001408.png,20001408,SF,F,3733.0,2474.0,2470357.0,b0d9c043-32b9-4c79-a692-564e93f62bd3,,755662.0,750654.0,Active,BKN,8,http://cdn.usatsimg.com/api/download/?imageID=10772117,http://cdn.usatsimg.com/api/download/?imageID=11452241,194042.0,217.0,,Rondae Hollis-Jefferson,5483
Oxford,,1993-10-24T00:00:00,Ohio,Georgia State,,,R.J. Hunter,691716.0,3,RJ Hunter,23248.0,200626,R.J. Hunter,691716.0,R.J.,20000009,77,,Scrambled,Scrambled,,Scrambled,28,Hunter,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001411.png,20001411,SG,G,3728.0,2477.0,,db013b56-b4ad-4345-bfed-90a109d3ed63,,751665.0,691716.0,Active,BOS,9,http://cdn.usatsimg.com/api/download/?imageID=11993969,http://cdn.usatsimg.com/api/download/?imageID=11977679,194111.0,185.0,,R.J. Hunter,5488
Youngstown,,1994-03-17T00:00:00,Ohio,Louisville,2.0,PG,Terry Rozier,786293.0,3,Terry Rozier,42677.0,200625,Terry Rozier,786293.0,Terry,20000009,73,,Scrambled,Scrambled,,Scrambled,12,Rozier,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001413.png,20001413,PG,G,3736.0,2490.0,3050390.0,d1ee8ac8-f550-4269-ab4f-604b7bba441a,,757141.0,786293.0,Active,BOS,9,http://cdn.usatsimg.com/api/download/?imageID=10773493,http://cdn.usatsimg.com/api/download/?imageID=11568291,194118.0,190.0,,Terry Rozier,5476
San Diego,,1993-05-25T00:00:00,California,UCLA,2.0,PF,Norman Powell,609861.0,3,Norman Powell,16293.0,200628,Norman Powell,609861.0,Norman,20000010,76,,Scrambled,Scrambled,,Scrambled,24,Powell,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001416.png,20001416,SF,F,3726.0,2504.0,9367200.0,e1e4c26d-ab5c-4bd7-886a-812854466bb8,,750766.0,609861.0,Active,TOR,10,http://cdn.usatsimg.com/api/download/?imageID=10773405,http://cdn.usatsimg.com/api/download/?imageID=10418677,194025.0,215.0,,Norman Powell,5506
Los Angeles,,1992-04-26T00:00:00,California,Utah,2.0,PG,Delon Wright,744102.0,3,Delon Wright,40830.0,200627,Delon Wright,744102.0,Delon,20000010,77,,Scrambled,Scrambled,,Scrambled,55,Wright,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001418.png,20001418,PG,G,3710.0,2483.0,2536898.0,1db0df17-b3d5-4ddb-98d0-8f86239347bf,,756176.0,744102.0,Active,TOR,10,http://cdn.usatsimg.com/api/download/?imageID=10773568,http://cdn.usatsimg.com/api/download/?imageID=11497977,194030.0,183.0,,Delon Wright,5480
Pouso Alegre,,1992-07-07T00:00:00,Brazil,,3.0,C,Cristiano Felicio,839018.0,3,Cristiano Felicio,63478.0,200660,Cristiano Felicio,839018.0,Cristiano,20000011,82,,Scrambled,Scrambled,,Scrambled,6,Da Silva Felicio,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001419.png,20001419,C,C,3651.0,2537.0,8740980.0,3f64e9a6-6e1e-499b-aec8-764c99f634b2,,766553.0,839018.0,Active,CHI,11,http://cdn.usatsimg.com/api/download/?imageID=10772518,http://cdn.usatsimg.com/api/download/?imageID=11569982,193993.0,265.0,,Cristiano Felicio,5522
Little Rock,,1995-02-10T00:00:00,Arkansas,Arkansas,2.0,C,Bobby Portis,750703.0,3,Bobby Portis,42156.0,200636,Bobby Portis,750703.0,Bobby,20000011,83,,Scrambled,Scrambled,,Scrambled,5,Portis,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001420.png,20001420,PF,F,3705.0,2472.0,2494346.0,68b7aac9-02fd-4bd8-b10c-6702d2c5eb98,,755835.0,750703.0,Active,CHI,11,http://cdn.usatsimg.com/api/download/?imageID=10772808,http://cdn.usatsimg.com/api/download/?imageID=11569976,194003.0,250.0,,Bobby Portis,5482
Ohrid,,1995-04-08T00:00:00,Macedonia,,1.0,SF,Cedi Osman,842611.0,1,Cedi Osman,63126.0,200639,Cedi Osman,842611.0,Cedi,20000012,80,,Scrambled,Scrambled,,Scrambled,16,Osman,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001421.png,20001421,SF,F,3764.0,2502.0,2775000.0,d8570bcf-9513-47d6-8f21-2f86625e58df,,766542.0,842611.0,Active,CLE,12,http://cdn.usatsimg.com/api/download/?imageID=10370384,http://cdn.usatsimg.com/api/download/?imageID=11500606,193971.0,215.0,,Cedi Osman,5491
Bedford,,1996-03-24T00:00:00,Texas,Texas,1.0,C,Myles Turner,843762.0,3,Myles Turner,58253.0,200640,Myles Turner,843762.0,Myles,20000013,83,,Scrambled,Scrambled,,Scrambled,33,Turner,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001424.png,20001424,C,C,3725.0,2466.0,3410284.0,323f9ef8-ecdd-41a7-859e-dd3db48ba913,,761346.0,843762.0,Active,IND,13,http://cdn.usatsimg.com/api/download/?imageID=11787549,http://cdn.usatsimg.com/api/download/?imageID=11787606,193899.0,250.0,,Myles Turner,5471
Fullerton,,1996-05-29T00:00:00,California,Arizona,3.0,SG,Stanley Johnson,844331.0,3,Stanley Johnson,58350.0,200642,Stanley Johnson,844331.0,Stanley,20000014,79,,Scrambled,Scrambled,,Scrambled,7,Johnson,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001427.png,20001427,SF,F,3735.0,2467.0,3940402.0,6ed42a42-6fd6-464c-8425-7e40489c679f,,761280.0,844331.0,Active,DET,14,http://cdn.usatsimg.com/api/download/?imageID=10772456,http://cdn.usatsimg.com/api/download/?imageID=11507127,193941.0,245.0,,Stanley Johnson,5468
Belgrade,,1988-05-09T00:00:00,Yugoslavia,,1.0,PF,Nemanja Bjelica,550431.0,3,Nemanja Bjelica,12368.0,200656,Nemanja Bjelica,550431.0,Nemanja,20000030,82,,Scrambled,Scrambled,,Scrambled,88,Bjelica,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001429.png,20001429,PF,F,3155.0,1749.0,6500000.0,a74d9be9-17de-49ce-93db-20034846b31e,,747386.0,550431.0,Active,SAC,30,http://cdn.usatsimg.com/api/download/?imageID=10772970,http://cdn.usatsimg.com/api/download/?imageID=11576104,193688.0,234.0,,Nemanja Bjelica,4766
Burnsville,,1996-05-10T00:00:00,Minnesota,Duke,3.0,PG,Tyus Jones,842297.0,3,Tyus Jones,58081.0,200586,Tyus Jones,842297.0,Tyus,20000016,74,,Scrambled,Scrambled,2019-01-15T00:00:00,Scrambled,1,Jones,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001430.png,20001430,PG,G,3739.0,2512.0,2444053.0,cbc0a3b2-985e-4484-9cb6-6891337b18b7,,761299.0,842297.0,Active,MIN,16,http://cdn.usatsimg.com/api/download/?imageID=10772834,http://cdn.usatsimg.com/api/download/?imageID=11575905,193287.0,196.0,,Tyus Jones,5484
Piscataway,,1995-11-15T00:00:00,New Jersey,Kentucky,1.0,C,Karl-Anthony Towns,837030.0,3,Karl-Anthony Towns,58462.0,200585,Karl-Anthony Towns,837030.0,Karl-Anthony,20000016,84,,Scrambled,Scrambled,,Scrambled,32,Towns,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001431.png,20001431,C,C,3741.0,2459.0,7839435.0,ab532a66-9314-4d57-ade7-bb54a70c65ad,,761320.0,837030.0,Active,MIN,16,http://cdn.usatsimg.com/api/download/?imageID=10772983,http://cdn.usatsimg.com/api/download/?imageID=11575901,193304.0,248.0,,Karl-Anthony Towns,5432
Saskatoon,,1995-11-05T00:00:00,Saskatchewan,Kentucky,2.0,PF,Trey Lyles,845596.0,3,Trey Lyles,58461.0,200587,Trey Lyles,845596.0,Trey,20000020,82,,Scrambled,Scrambled,,Scrambled,7,Lyles,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001433.png,20001433,PF,F,3738.0,2473.0,3364249.0,55f10af0-4b71-4693-aa82-435e958ab560,,761319.0,845596.0,Active,DEN,20,http://cdn.usatsimg.com/api/download/?imageID=10772660,http://cdn.usatsimg.com/api/download/?imageID=11452182,193332.0,234.0,,Trey Lyles,5472
Belo Horizonte,,1992-05-19T00:00:00,Brazil,,3.0,PG,Raul Neto,739966.0,3,Raul Neto,40208.0,200657,Raul Neto,739966.0,Raul,20000017,73,,Scrambled,Scrambled,2019-01-20T00:00:00,Scrambled,25,Neto,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001434.png,20001434,PG,G,3526.0,2216.0,2150000.0,8e7ffd66-f779-418c-bf18-b9f746a1c5fe,,755629.0,739966.0,Active,UTA,17,http://cdn.usatsimg.com/api/download/?imageID=10772231,http://cdn.usatsimg.com/api/download/?imageID=11576234,193259.0,179.0,,Raul Neto,5217
Arlington,,1993-01-06T00:00:00,Massachusetts,Notre Dame,3.0,SG,Pat Connaughton,601514.0,3,Pat Connaughton,15993.0,200592,Pat Connaughton,601514.0,Pat,20000015,76,,Scrambled,Scrambled,,Scrambled,24,Connaughton,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001438.png,20001438,SG,G,3727.0,2514.0,1641000.0,298852ca-299d-4cb9-a9e5-6ac909582f78,,750532.0,601514.0,Active,MIL,15,http://cdn.usatsimg.com/api/download/?imageID=10773500,http://cdn.usatsimg.com/api/download/?imageID=11575903,193907.0,209.0,,Pat Connaughton,5501
Sombor,,1995-02-19T00:00:00,Serbia and Montenegro,,1.0,C,Nikola Jokic,830650.0,3,Nikola Jokic,55062.0,200655,Nikola Jokic,830650.0,Nikola,20000020,84,,Scrambled,Scrambled,,Scrambled,15,Jokic,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001441.png,20001441,C,C,3612.0,2368.0,24605181.0,f2625432-3903-4f90-9b0b-2e4f63856bb0,,761261.0,830650.0,Active,DEN,20,http://cdn.usatsimg.com/api/download/?imageID=10773551,http://cdn.usatsimg.com/api/download/?imageID=11452200,193328.0,250.0,,Nikola Jokic,5352
Kinshasa,,1996-03-05T00:00:00,DR Congo,,1.0,PG,Emmanuel Mudiay,877870.0,3,Emmanuel Mudiay,63124.0,200594,Emmanuel Mudiay,877870.0,Emmanuel,20000006,77,,Scrambled,Scrambled,2019-01-27T00:00:00,Scrambled,1,Mudiay,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001442.png,20001442,PG,G,3684.0,2406.0,4294480.0,8f7caaba-426f-4bee-be51-9625718d51f3,,761269.0,877870.0,Active,NY,6,http://cdn.usatsimg.com/api/download/?imageID=10772986,http://cdn.usatsimg.com/api/download/?imageID=11576128,194068.0,200.0,,Emmanuel Mudiay,5467
Baton Rouge,,1994-05-24T00:00:00,Louisiana,LSU,3.0,PF,Jarell Martin,744245.0,3,Jarell Martin,40819.0,200595,Jarell Martin,744245.0,Jarell,20000005,82,,Scrambled,Scrambled,,Scrambled,2,Martin,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001445.png,20001445,PF,F,3715.0,2481.0,2416222.0,162412a2-d4ff-46f0-8e08-53acc1ab838d,,757093.0,744245.0,Active,ORL,5,http://cdn.usatsimg.com/api/download/?imageID=10772847,http://cdn.usatsimg.com/api/download/?imageID=11507247,193876.0,239.0,,Jarell Martin,5485
Sheboygan,,1994-05-06T00:00:00,Wisconsin,Wisconsin,2.0,SF,Sam Dekker,691518.0,3,Sam Dekker,23282.0,200596,Sam Dekker,691518.0,Sam,20000001,81,,Scrambled,Scrambled,2019-01-27T00:00:00,Scrambled,8,Dekker,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001446.png,20001446,SF,F,3734.0,2331.0,2760095.0,763a755f-17b4-4f76-a36f-21f9fb6a6d44,,751289.0,691518.0,Active,WAS,1,http://cdn.usatsimg.com/api/download/?imageID=10773100,http://cdn.usatsimg.com/api/download/?imageID=11500600,193802.0,230.0,,Sam Dekker,5478
Tarboro,,1994-01-26T00:00:00,North Carolina,Louisville,1.0,C,Montrezl Harrell,698651.0,3,Montrezl Harrell,23776.0,200597,Montrezl Harrell,698651.0,Montrezl,20000028,80,,Scrambled,Scrambled,,Scrambled,5,Harrell,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001447.png,20001447,PF,F,3724.0,2349.0,6000000.0,869c305c-3e1f-49e5-a59b-5f1e03d198f8,,751303.0,698651.0,Active,LAC,28,http://cdn.usatsimg.com/api/download/?imageID=10480073,http://cdn.usatsimg.com/api/download/?imageID=11575635,193715.0,240.0,,Montrezl Harrell,5492
Zajecar,,1988-08-15T00:00:00,Yugoslavia,,3.0,C,Boban Marjanovic,553331.0,3,Boban Marjanovic,63826.0,200665,Boban Marjanovic,553331.0,Boban,20000028,87,,Scrambled,Scrambled,,Scrambled,51,Marjanovic,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001449.png,20001449,C,C,3787.0,2534.0,7000000.0,24c17409-ac10-4859-be6c-59d6cc6b5810,,766554.0,553331.0,Active,LAC,28,http://cdn.usatsimg.com/api/download/?imageID=10773298,http://cdn.usatsimg.com/api/download/?imageID=11575610,193718.0,290.0,,Boban Marjanovic,5524
Houston,,1989-09-14T00:00:00,Texas,Houston,2.0,PF,Jonathon Simmons,553548.0,3,Jonathon Simmons,18821.0,200683,Jonathon Simmons,553548.0,Jonathon,20000005,78,,Scrambled,Scrambled,,Scrambled,17,Simmons,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001451.png,20001451,SF,F,3788.0,2535.0,6000000.0,44733f78-d10e-4668-ae99-8de54b69b32a,,749812.0,553548.0,Active,ORL,5,http://cdn.usatsimg.com/api/download/?imageID=10773446,http://cdn.usatsimg.com/api/download/?imageID=11507249,193879.0,195.0,,Jonathon Simmons,5526
Montross,,1993-11-19T00:00:00,Virginia,Virginia,,,Justin Anderson,697982.0,3,Justin Anderson,23744.0,200601,Justin Anderson,697982.0,Justin,20000003,78,,Scrambled,Scrambled,,Scrambled,1,Anderson,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001452.png,20001452,SG,G,3718.0,2476.0,2516048.0,0ffd6d00-1aa4-49e0-a85d-6a538417ff3b,,751369.0,697982.0,Active,ATL,3,http://cdn.usatsimg.com/api/download/?imageID=10772225,http://cdn.usatsimg.com/api/download/?imageID=11568266,193842.0,230.0,,Justin Anderson,5481
Milwaukee,,1996-02-06T00:00:00,Wisconsin,UCLA,2.0,C,Kevon Looney,846499.0,3,Kevon Looney,58576.0,200629,Kevon Looney,846499.0,Kevon,20000026,81,,Scrambled,Scrambled,,Scrambled,5,Looney,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001455.png,20001455,SF,F,3722.0,2465.0,1512601.0,ebb50069-6fdf-4c07-9a21-a63d5c814536,,762793.0,846499.0,Active,GS,26,http://cdn.usatsimg.com/api/download/?imageID=10773013,http://cdn.usatsimg.com/api/download/?imageID=11497639,193765.0,220.0,,Kevon Looney,5490
Akron,,1993-01-01T00:00:00,Ohio,Wyoming,3.0,C,Larry Nance Jr.,603640.0,3,Larry Nance Jr.,20992.0,200630,Larry Nance Jr.,603640.0,Larry,20000012,81,,Scrambled,Scrambled,,Scrambled,22,Nance Jr.,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001457.png,20001457,PF,F,3723.0,2521.0,2272391.0,ad389979-d1d5-4f26-ad64-3e516b3373a3,,750122.0,603640.0,Active,CLE,12,http://cdn.usatsimg.com/api/download/?imageID=10773438,http://cdn.usatsimg.com/api/download/?imageID=11500610,193969.0,230.0,,Larry Nance Jr.,5487
Louisville,,1996-02-23T00:00:00,Kentucky,Ohio State,1.0,PG,D'Angelo Russell,844038.0,3,D'Angelo Russell,58312.0,200631,D'Angelo Russell,844038.0,D'Angelo,20000008,77,,Scrambled,Scrambled,,Scrambled,1,Russell,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001458.png,20001458,PG,G,3708.0,2462.0,7019698.0,dbf09e15-1cd8-434e-acda-9527735ef4d6,,761368.0,844038.0,Active,BKN,8,http://cdn.usatsimg.com/api/download/?imageID=10773496,http://cdn.usatsimg.com/api/download/?imageID=9632100,194051.0,198.0,,D'Angelo Russell,5433
Grand Rapids,,1996-10-30T00:00:00,Michigan,Kentucky,1.0,SG,Devin Booker,845564.0,3,Devin Booker,58460.0,200633,Devin Booker,845564.0,Devin,20000029,78,,Scrambled,Scrambled,,Scrambled,1,Booker,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nba/low-res/20001460.png,20001460,SG,G,3711.0,2469.0,3314365.0,31baa84f-c759-4f92-8e1f-a92305ade3d6,,761315.0,845564.0,Active,PHO,29,http://cdn.usatsimg.com/api/download/?imageID=10772141,http://cdn.usatsimg.com/api/download/?imageID=11489156,193655.0,210.0,,Devin Booker,5473
